id,filepath,sha256,bytes,label,kind,source,subclass,group_id,split,duration_s,sample_rate,channels,subtype,license
voi_1a5987e60a91,architecture_14_neurons_patryk_09_07/voice_extracted/hard_negative/voicehardneg_02893_synthetic_052_136.82-137.30.wav,288e84f3ef1933797fbca43706ae65d2749b0b9aea79c1ec7c9b3b5bc58be27e,95302,negative,loud_event,voice,gunshot,voice_synthetic_052,val,1.08,44100,1,PCM_16,Other (Attribution)
voi_4b900c4edf17,architecture_14_neurons_patryk_09_07/voice_extracted/hard_negative/voicehardneg_02894_synthetic_090_11.20-11.96.wav,5c5c78c0d251e6213114641ad8ce844d3d41c6f23717f7adf13137a9fb2bcd0f,119998,negative,loud_event,voice,gunshot,voice_synthetic_090,val,1.36,44100,1,PCM_16,Other (Attribution)
voi_b012de362f1e,architecture_14_neurons_patryk_09_07/voice_extracted/hard_negative/voicehardneg_02895_synthetic_052_131.58-131.82.wav,a9061cc9cc848e3e046ea6c31ab1a369ce1d53859232a7da192365bc63288a90,74132,negative,speech,voice,babycry,voice_synthetic_052,val,0.84,44100,1,PCM_16,Other (Attribution)
voi_6c7eccc5a326,architecture_14_neurons_patryk_09_07/voice_extracted/hard_negative/voicehardneg_02896_synthetic_019_13.34-15.98.wav,cb671da53ea37c917e639df88333a71bfbe8478788d614faf75b6d7c7d117ff3,285812,negative,loud_event,voice,gunshot,voice_synthetic_019,test,3.24,44100,1,PCM_16,Other (Attribution)
voi_a976dea68846,architecture_14_neurons_patryk_09_07/voice_extracted/hard_negative/voicehardneg_02897_synthetic_182_12.00-13.16.wav,cdbdafe68e9bfd26255b861d30e794be34ccb7476be91bf001c0fc3c47636417,155278,negative,speech,voice,babycry,voice_synthetic_182,train,1.76,44100,1,PCM_16,Other (Attribution)
voi_188b7c25b4d8,architecture_14_neurons_patryk_09_07/voice_extracted/hard_negative/voicehardneg_02898_synthetic_192_24.24-26.48.wav,340bdd229dce1fe5e658a887564cf9872bab36ca27885bd01f9426a49ef429db,250532,negative,speech,voice,babycry,voice_synthetic_192,train,2.84,44100,1,PCM_16,Other (Attribution)
voi_6a676aa7e8c2,architecture_14_neurons_patryk_09_07/voice_extracted/hard_negative/voicehardneg_02899_synthetic_028_81.12-83.20.wav,bd989d80624ddd2033411527c3882731714e08ce563664a6d0d4aba57406cfc7,236420,negative,speech,voice,babycry,voice_synthetic_028,train,2.68,44100,1,PCM_16,Other (Attribution)
voi_00076bb2af77,architecture_14_neurons_patryk_09_07/voice_extracted/hard_negative/voicehardneg_02900_synthetic_002_53.50-54.86.wav,42b2a8d30a80f1ad61255c26c678f3eb3f4c5ca062085b8e1cf825b4d8252a45,172916,negative,loud_event,voice,gunshot,voice_synthetic_002,train,1.96,44100,1,PCM_16,Other (Attribution)
voi_cbcd160c3eca,architecture_14_neurons_patryk_09_07/voice_extracted/hard_negative/voicehardneg_02901_synthetic_069_129.36-129.78.wav,ccbdeb0be523b61faaa8d1344beb6ad895b2c8714298cce4096002d696a181fd,90008,negative,speech,voice,babycry,voice_synthetic_069,test,1.02,44100,1,PCM_16,Other (Attribution)
voi_bbd1f9c470cc,architecture_14_neurons_patryk_09_07/voice_extracted/hard_negative/voicehardneg_02902_synthetic_002_108.66-110.54.wav,4992fdae61320d2e96f1263a375987fd40dd9970eb982b97c19e1f0cbc17f0ac,218780,negative,speech,voice,babycry,voice_synthetic_002,train,2.48,44100,1,PCM_16,Other (Attribution)
voi_653f6356a08e,architecture_14_neurons_patryk_09_07/voice_extracted/hard_negative/voicehardneg_02903_synthetic_181_30.64-32.24.wav,fa6772e69cf83e81943eaa9d527db4af65360ccb78340332747e3e16becf8d5b,194084,negative,speech,voice,babycry,voice_synthetic_181,train,2.2,44100,1,PCM_16,Other (Attribution)
voi_4bbc2b4935c8,architecture_14_neurons_patryk_09_07/voice_extracted/hard_negative/voicehardneg_02904_synthetic_150_52.52-52.94.wav,04213a1f698667e90746a1f999ea9874c1e5c4f90a266aa115dfe92579e18465,90008,negative,loud_event,voice,gunshot,voice_synthetic_150,val,1.02,44100,1,PCM_16,Other (Attribution)
voi_e265fff0760e,architecture_14_neurons_patryk_09_07/voice_extracted/hard_negative/voicehardneg_02905_synthetic_092_26.66-28.54.wav,230a7132baf4daf91549b0c5154aa29d1ed609e5d8eb350e900d2ef4f40e8faf,218780,negative,loud_event,voice,gunshot,voice_synthetic_092,train,2.48,44100,1,PCM_16,Other (Attribution)
voi_0c5bac75deb7,architecture_14_neurons_patryk_09_07/voice_extracted/hard_negative/voicehardneg_02906_synthetic_024_113.92-114.76.wav,696594091e1ef531c531324e427bdae88c60206f678d6cb2a28bbd9edac032db,127052,negative,loud_event,voice,gunshot,voice_synthetic_024,val,1.44,44100,1,PCM_16,Other (Attribution)
voi_8fb058e846c8,architecture_14_neurons_patryk_09_07/voice_extracted/hard_negative/voicehardneg_02907_synthetic_119_26.20-29.62.wav,f98931f80ad0620ffa6ee905dfaf92675b2ef3e190c6e002aca4f4f57e45d7ed,354608,negative,speech,voice,babycry,voice_synthetic_119,train,4.02,44100,1,PCM_16,Other (Attribution)
voi_bae31d2f30e0,architecture_14_neurons_patryk_09_07/voice_extracted/hard_negative/voicehardneg_02908_synthetic_131_26.64-27.42.wav,571cf27d87a564f465168f382b37870f8c9e4590efe3fbd8fe0f71e83060fc88,121760,negative,speech,voice,babycry,voice_synthetic_131,val,1.38,44100,1,PCM_16,Other (Attribution)
voi_afba19d0ed1e,architecture_14_neurons_patryk_09_07/voice_extracted/hard_negative/voicehardneg_02909_synthetic_028_67.32-70.30.wav,2eb16db4fd85d2a91e0d3e9f095d8daf86b04fe357b878f078ffbc09987c5fed,315798,negative,speech,voice,babycry,voice_synthetic_028,train,3.58,44100,1,PCM_16,Other (Attribution)
voi_990b2ff6f2ff,architecture_14_neurons_patryk_09_07/voice_extracted/hard_negative/voicehardneg_02910_synthetic_041_95.30-99.54.wav,5bf6eb90d3ce07dacb426d25404de48a910d2fdda7cc085d51092b8defb5eae0,426932,negative,speech,voice,babycry,voice_synthetic_041,train,4.84,44100,1,PCM_16,Other (Attribution)
voi_343d087dcd81,architecture_14_neurons_patryk_09_07/voice_extracted/hard_negative/voicehardneg_02911_synthetic_149_39.30-40.64.wav,31e03485746e920eee7c085cdc716a7f48b89a634e2a804bdd96def689f57bac,171152,negative,speech,voice,babycry,voice_synthetic_149,test,1.94,44100,1,PCM_16,Other (Attribution)
voi_cbcbf1d8d4bd,architecture_14_neurons_patryk_09_07/voice_extracted/hard_negative/voicehardneg_02912_synthetic_034_133.74-135.62.wav,197bb720db40d929bad3014c4efc207a9701603ca02b5a9b7bb271f1757a3fcb,218780,negative,loud_event,voice,gunshot,voice_synthetic_034,train,2.48,44100,1,PCM_16,Other (Attribution)
voi_aea2aa67ccc0,architecture_14_neurons_patryk_09_07/voice_extracted/hard_negative/voicehardneg_02913_synthetic_131_39.48-40.24.wav,5baaaf845f6bb903ad4f6c8fa2942b16575ba6fe7ab3288adbc17a242feadba3,119996,negative,loud_event,voice,gunshot,voice_synthetic_131,val,1.36,44100,1,PCM_16,Other (Attribution)
voi_6f713b85b25f,architecture_14_neurons_patryk_09_07/voice_extracted/hard_negative/voicehardneg_02914_synthetic_009_43.06-46.22.wav,35df00bfbc9d3434becee6429231aa22e77ae09b798dc2dda4d0c190826e71f5,331674,negative,speech,voice,babycry,voice_synthetic_009,train,3.76,44100,1,PCM_16,Other (Attribution)
voi_0f82030b813b,architecture_14_neurons_patryk_09_07/voice_extracted/hard_negative/voicehardneg_02915_synthetic_010_60.40-61.76.wav,bcc2c4a4e81532befc231220a9c35e2ec35cbd186fad4301ed418aebc61716ff,172916,negative,loud_event,voice,gunshot,voice_synthetic_010,test,1.96,44100,1,PCM_16,Other (Attribution)
voi_bc6933d3fb1a,architecture_14_neurons_patryk_09_07/voice_extracted/hard_negative/voicehardneg_02916_synthetic_077_50.64-51.44.wav,f6e3e7959cec45feb48b41960a36c5d47c7c2f1bc60071a1eb9c4fc543764b12,123524,negative,speech,voice,babycry,voice_synthetic_077,train,1.4,44100,1,PCM_16,Other (Attribution)
voi_452ff37e3674,architecture_14_neurons_patryk_09_07/voice_extracted/hard_negative/voicehardneg_02917_synthetic_192_29.96-31.52.wav,1bdcec5f1e3bdd57c55777a8dde38a6e8c79758c0d63834f5764132d3ea8a0a0,190556,negative,speech,voice,babycry,voice_synthetic_192,train,2.16,44100,1,PCM_16,Other (Attribution)
voi_88fe9ebd88b9,architecture_14_neurons_patryk_09_07/voice_extracted/hard_negative/voicehardneg_02918_synthetic_134_41.02-42.50.wav,c472e63edc11ec4b7defa2184be15bd1f2a3509a86956910742e887e128a7b60,183498,negative,speech,voice,babycry,voice_synthetic_134,train,2.08,44100,1,PCM_16,Other (Attribution)
voi_d355d1cd322f,architecture_14_neurons_patryk_09_07/voice_extracted/hard_negative/voicehardneg_02919_synthetic_028_109.90-111.34.wav,d07e381e19aa889d4a1f7cd7b09d1d2c2a2dad81229c81ce39a1467b8142ed12,179972,negative,loud_event,voice,gunshot,voice_synthetic_028,train,2.04,44100,1,PCM_16,Other (Attribution)
voi_94672bb8a817,architecture_14_neurons_patryk_09_07/voice_extracted/hard_negative/voicehardneg_02920_synthetic_112_22.68-23.34.wav,be3c84a6da9320aa2d238aca76708c3fe0982aa2c771589aca3e29f472ee0b5c,111176,negative,speech,voice,babycry,voice_synthetic_112,train,1.26,44100,1,PCM_16,Other (Attribution)
voi_5955a4656e0a,architecture_14_neurons_patryk_09_07/voice_extracted/hard_negative/voicehardneg_02921_synthetic_034_59.24-61.26.wav,bf9dc855de560216d3f9ea1f587df3830c7016060a065360697378fa13ffb7dd,231128,negative,speech,voice,babycry,voice_synthetic_034,train,2.62,44100,1,PCM_16,Other (Attribution)
voi_730ee36aaa83,architecture_14_neurons_patryk_09_07/voice_extracted/hard_negative/voicehardneg_02922_synthetic_006_34.98-36.64.wav,40df9a053c1e9e8b139b6aa66df86fc57e547fceb470f86b1b9d41cde1964d66,199376,negative,speech,voice,babycry,voice_synthetic_006,train,2.26,44100,1,PCM_16,Other (Attribution)
voi_22d1925b8b74,architecture_14_neurons_patryk_09_07/voice_extracted/hard_negative/voicehardneg_02923_synthetic_044_13.50-14.26.wav,efb7967c1637eb0c5162aee8fbba1c358f2262d6e952286c3730a8c0f8725bfc,119996,negative,loud_event,voice,gunshot,voice_synthetic_044,train,1.36,44100,1,PCM_16,Other (Attribution)
voi_cb008429d855,architecture_14_neurons_patryk_09_07/voice_extracted/hard_negative/voicehardneg_02924_synthetic_058_154.62-155.98.wav,118018b1170fb4af89c3f672e8ccc21780ecf523e78c8ee1a2a9c1da7dc50ed4,172916,positive,positive,voice,glassbreak,voice_synthetic_058,val,1.96,44100,1,PCM_16,Other (Attribution)
voi_245d30e3aff1,architecture_14_neurons_patryk_09_07/voice_extracted/hard_negative/voicehardneg_02925_synthetic_021_159.16-161.90.wav,826f3fe4653caad78101e8b1c75c21a18b48f307521b6f085d9a005e67801de1,294634,negative,speech,voice,babycry,voice_synthetic_021,val,3.34,44100,1,PCM_16,Other (Attribution)
voi_459639f9b3c6,architecture_14_neurons_patryk_09_07/voice_extracted/hard_negative/voicehardneg_02926_synthetic_004_56.10-56.56.wav,96a6be517d88cb5746ad56edde0c090e6eb92d4af11487610e40fd7493192eb4,93536,negative,loud_event,voice,gunshot,voice_synthetic_004,train,1.06,44100,1,PCM_16,Other (Attribution)
voi_a01cf4cc1e5f,architecture_14_neurons_patryk_09_07/voice_extracted/hard_negative/voicehardneg_02927_synthetic_043_100.22-102.56.wav,a01adff0d6aa0c041efa41835d4addd376dfe0184063ee1f79f6175611ac8f09,259352,positive,positive,voice,glassbreak,voice_synthetic_043,train,2.94,44100,1,PCM_16,Other (Attribution)
voi_a35577160c22,architecture_14_neurons_patryk_09_07/voice_extracted/hard_negative/voicehardneg_02928_synthetic_024_58.78-60.58.wav,d38bee7627b2e231ada90c36ee894a5dcb7e5cd709266e1121d28faa2a36671e,211724,positive,positive,voice,glassbreak,voice_synthetic_024,val,2.4,44100,1,PCM_16,Other (Attribution)
voi_01a71caf8503,architecture_14_neurons_patryk_09_07/voice_extracted/hard_negative/voicehardneg_02929_synthetic_015_77.50-78.28.wav,f33c223d4f868b4f630bfe9963da2efa89885c1561ecd5eaa6b7c2221b6d00af,121760,negative,loud_event,voice,gunshot,voice_synthetic_015,train,1.38,44100,1,PCM_16,Other (Attribution)
voi_c67c96b71607,architecture_14_neurons_patryk_09_07/voice_extracted/hard_negative/voicehardneg_02930_synthetic_018_149.48-150.24.wav,bf51ea17b2df397f2e88992b911de2e18ca07f17e977d8f025c849d60619fd93,119998,negative,speech,voice,babycry,voice_synthetic_018,train,1.36,44100,1,PCM_16,Other (Attribution)
voi_6c5b177b292f,architecture_14_neurons_patryk_09_07/voice_extracted/hard_negative/voicehardneg_02931_synthetic_030_127.56-130.36.wav,687e14ad06c1ef6d09d10f01788e2090b64f8b9e6062b05e48e90b713af2e007,299924,negative,speech,voice,babycry,voice_synthetic_030,val,3.4,44100,1,PCM_16,Other (Attribution)
voi_f912279d803a,architecture_14_neurons_patryk_09_07/voice_extracted/hard_negative/voicehardneg_02932_synthetic_163_3.00-4.18.wav,1654d7ffb96fcc87467e5a7f1d1ab280c395b518f232850ce804e2ea8505b9ed,157038,negative,speech,voice,babycry,voice_synthetic_163,val,1.78,44100,1,PCM_16,Other (Attribution)
voi_6576d8f27409,architecture_14_neurons_patryk_09_07/voice_extracted/hard_negative/voicehardneg_02933_synthetic_046_15.64-17.74.wav,a8e7d26b01c153797c4cae80c0d9a8ce34a4e3628ab9a9f2c059c97dfaff073e,238184,negative,loud_event,voice,gunshot,voice_synthetic_046,train,2.7,44100,1,PCM_16,Other (Attribution)
voi_c2b1b20ef868,architecture_14_neurons_patryk_09_07/voice_extracted/hard_negative/voicehardneg_02934_synthetic_004_120.22-121.30.wav,1669bbf03ace577ee4c3db03bf19465cb53fb8bc5671c053f4883f08b9419e75,148220,negative,speech,voice,babycry,voice_synthetic_004,train,1.68,44100,1,PCM_16,Other (Attribution)
voi_3b91497fb27a,architecture_14_neurons_patryk_09_07/voice_extracted/hard_negative/voicehardneg_02935_synthetic_020_133.28-134.48.wav,4b04173abe1fb24a945f4ef474988db0ecaf88a2ce3fd3052d25a0c8834c7504,158804,negative,speech,voice,babycry,voice_synthetic_020,val,1.8,44100,1,PCM_16,Other (Attribution)
voi_e79f8b053a80,architecture_14_neurons_patryk_09_07/voice_extracted/hard_negative/voicehardneg_02936_synthetic_008_22.02-22.54.wav,20fff27e78391992421b7d7c84c0c02a69832f1dfb41497738b96c9d3252c05c,98828,negative,speech,voice,babycry,voice_synthetic_008,train,1.12,44100,1,PCM_16,Other (Attribution)
voi_0c39b2801370,architecture_14_neurons_patryk_09_07/voice_extracted/hard_negative/voicehardneg_02937_synthetic_036_35.46-37.28.wav,b5d59271c89f66238424b32b5c26e73f5c27a856bb530c51f5da8b50e32bd5d6,213488,negative,speech,voice,babycry,voice_synthetic_036,val,2.42,44100,1,PCM_16,Other (Attribution)
voi_56dd960e7ed1,architecture_14_neurons_patryk_09_07/voice_extracted/hard_negative/voicehardneg_02938_synthetic_026_135.68-137.08.wav,4a42432fb4a3699c77c6efba097fe5622904e2ac9fe7a2d54f4180516c9f9517,176444,negative,loud_event,voice,gunshot,voice_synthetic_026,test,2.0,44100,1,PCM_16,Other (Attribution)
voi_6a07c13de13f,architecture_14_neurons_patryk_09_07/voice_extracted/hard_negative/voicehardneg_02939_synthetic_046_34.82-36.18.wav,9f963afa9d77cc04a225ce214b66188406c968f081cad4e9cc5fb09b81385e4c,172914,negative,speech,voice,babycry,voice_synthetic_046,train,1.96,44100,1,PCM_16,Other (Attribution)
voi_d501c0f80770,architecture_14_neurons_patryk_09_07/voice_extracted/hard_negative/voicehardneg_02940_synthetic_044_122.46-124.74.wav,9131be0af26e36456290bef1722ddbde81dfd2eaad2a0261912785d747d4da3b,254060,negative,loud_event,voice,gunshot,voice_synthetic_044,train,2.88,44100,1,PCM_16,Other (Attribution)
voi_82e28da4be38,architecture_14_neurons_patryk_09_07/voice_extracted/hard_negative/voicehardneg_02941_synthetic_027_63.42-64.08.wav,a436ea8f2986b8e0d41a93f02b181e2f0a39539e9acf2446364c3f968c777475,111176,negative,loud_event,voice,gunshot,voice_synthetic_027,train,1.26,44100,1,PCM_16,Other (Attribution)
voi_c64fdfdde079,architecture_14_neurons_patryk_09_07/voice_extracted/hard_negative/voicehardneg_02942_synthetic_046_135.34-136.82.wav,bfa6e4137b5e1bfe806546f5b5263f5fcc1c96b5949e23d8a9c72ff19eb6e9b0,183500,negative,speech,voice,babycry,voice_synthetic_046,train,2.08,44100,1,PCM_16,Other (Attribution)
voi_4534218ba3fa,architecture_14_neurons_patryk_09_07/voice_extracted/hard_negative/voicehardneg_02943_synthetic_053_1.00-3.46.wav,76b0b97c00e0143f112e5f19dc80ef3bdd5ef769928db62087b0f54673747910,269938,negative,speech,voice,babycry,voice_synthetic_053,train,3.06,44100,1,PCM_16,Other (Attribution)
voi_437d6b74c09b,architecture_14_neurons_patryk_09_07/voice_extracted/hard_negative/voicehardneg_02944_synthetic_061_63.04-65.36.wav,eead7909d35a1bb38efbd10aece8d8b9e2007e4c1d9fc187442ce6bba0865804,257588,negative,speech,voice,babycry,voice_synthetic_061,train,2.92,44100,1,PCM_16,Other (Attribution)
voi_736c5a276720,architecture_14_neurons_patryk_09_07/voice_extracted/hard_negative/voicehardneg_02945_synthetic_001_113.10-113.92.wav,077bb19cb4dcdfb69a5c94a22242fa430791da3c828b2011b4959190bc23b955,125288,negative,speech,voice,babycry,voice_synthetic_001,train,1.42,44100,1,PCM_16,Other (Attribution)
voi_8be6704f035b,architecture_14_neurons_patryk_09_07/voice_extracted/hard_negative/voicehardneg_02946_synthetic_025_18.80-22.14.wav,8e751de9aaf9593fcce9076b121e2cdd50cb4a83a73f15723efcff3e9acef013,347552,negative,speech,voice,babycry,voice_synthetic_025,train,3.94,44100,1,PCM_16,Other (Attribution)
voi_db44c6280993,architecture_14_neurons_patryk_09_07/voice_extracted/hard_negative/voicehardneg_02947_synthetic_198_15.52-18.18.wav,e7cd884f2beacfe367a23fe104a7f67c665385cec62dd2523e6e6b6cc819db68,287576,negative,speech,voice,babycry,voice_synthetic_198,train,3.26,44100,1,PCM_16,Other (Attribution)
voi_f5454076d46d,architecture_14_neurons_patryk_09_07/voice_extracted/hard_negative/voicehardneg_02948_synthetic_110_43.28-43.70.wav,97640c7b8e0e2cb495aba8a9700443959dc906248de4aba26070be33d842056a,90008,negative,loud_event,voice,gunshot,voice_synthetic_110,train,1.02,44100,1,PCM_16,Other (Attribution)
voi_a3edcec36a87,architecture_14_neurons_patryk_09_07/voice_extracted/hard_negative/voicehardneg_02949_synthetic_033_99.08-102.06.wav,6a348f3bad6e5da8e3b92169c7dc0137a5f2973fddb4627db05fab31351be0fa,315800,negative,speech,voice,babycry,voice_synthetic_033,train,3.58,44100,1,PCM_16,Other (Attribution)
voi_77a217ce8220,architecture_14_neurons_patryk_09_07/voice_extracted/hard_negative/voicehardneg_02950_synthetic_075_17.46-18.12.wav,c09c955f005f2eb765dd59b1dca8e2e905ce3e808fe81cc9d66508904e0c7cbb,111176,negative,loud_event,voice,gunshot,voice_synthetic_075,val,1.26,44100,1,PCM_16,Other (Attribution)
voi_26cb97d6e29c,architecture_14_neurons_patryk_09_07/voice_extracted/hard_negative/voicehardneg_02951_synthetic_043_66.44-68.84.wav,9f8e0263315b697b004d8de771d63a79aea3716530230b17cd2916c7c7992137,264644,negative,loud_event,voice,gunshot,voice_synthetic_043,train,3.0,44100,1,PCM_16,Other (Attribution)
voi_bc9fc95eb157,architecture_14_neurons_patryk_09_07/voice_extracted/hard_negative/voicehardneg_02952_synthetic_055_59.20-62.04.wav,1b3780f076b9bb8928ec79084db5db98d45509eae8b70bcf750839780dc78175,303452,negative,loud_event,voice,gunshot,voice_synthetic_055,train,3.44,44100,1,PCM_16,Other (Attribution)
voi_4b804c15ddaf,architecture_14_neurons_patryk_09_07/voice_extracted/hard_negative/voicehardneg_02953_synthetic_079_51.52-53.00.wav,669dcc76aaf83b90bd5d14431e57e03eb448869596b199e26ff607c65960fb0f,183500,negative,speech,voice,babycry,voice_synthetic_079,train,2.08,44100,1,PCM_16,Other (Attribution)
voi_7196acc060ee,architecture_14_neurons_patryk_09_07/voice_extracted/hard_negative/voicehardneg_02954_synthetic_158_8.72-9.74.wav,38f24d1dcaf6ee264492caad47dcecf1c1789093e29b3fce0a5cbcf023fb92ee,142928,negative,loud_event,voice,gunshot,voice_synthetic_158,train,1.62,44100,1,PCM_16,Other (Attribution)
voi_3ecd1355a1a0,architecture_14_neurons_patryk_09_07/voice_extracted/hard_negative/voicehardneg_02955_synthetic_114_3.00-3.40.wav,9bb4dbe9e78585cbcb500b179e4b8a940f87b043d27d74655c0ee8bf6259680a,88244,negative,speech,voice,babycry,voice_synthetic_114,train,1.0,44100,1,PCM_16,Other (Attribution)
voi_39b670e720c5,architecture_14_neurons_patryk_09_07/voice_extracted/hard_negative/voicehardneg_02956_synthetic_055_51.64-52.50.wav,047a77868cc414caaa80eeb1da6b14a9291ab51cc00f8f4372a289d47d5cfabc,128816,negative,loud_event,voice,gunshot,voice_synthetic_055,train,1.46,44100,1,PCM_16,Other (Attribution)
voi_aa8a7a14a419,architecture_14_neurons_patryk_09_07/voice_extracted/hard_negative/voicehardneg_02957_synthetic_016_132.12-133.48.wav,70dcd33b1a77c89bfcc5bc1b1a70cd61b5e85b59f356e4e3842dbe80ead775d1,172916,negative,loud_event,voice,gunshot,voice_synthetic_016,test,1.96,44100,1,PCM_16,Other (Attribution)
voi_954bc89219de,architecture_14_neurons_patryk_09_07/voice_extracted/hard_negative/voicehardneg_02958_synthetic_146_20.64-22.14.wav,413e644054bb7baddf89870a2586c3c7b7e49b478e9b5aa43fd335c1ea93afca,185264,negative,speech,voice,babycry,voice_synthetic_146,train,2.1,44100,1,PCM_16,Other (Attribution)
voi_5bd9f9b5f174,architecture_14_neurons_patryk_09_07/voice_extracted/hard_negative/voicehardneg_02959_synthetic_079_24.02-24.88.wav,b0a4a4a026a4a28978c9171c4e7b94c615b65b498b70d090b9ed9c011ab1b0ee,128816,negative,loud_event,voice,gunshot,voice_synthetic_079,train,1.46,44100,1,PCM_16,Other (Attribution)
voi_c27823a33869,architecture_14_neurons_patryk_09_07/voice_extracted/hard_negative/voicehardneg_02960_synthetic_008_87.40-88.80.wav,c83a17ac4dab435ec2c7d952160ee3e816cebc0980f71b3107f43e6d68f51d24,176442,negative,loud_event,voice,gunshot,voice_synthetic_008,train,2.0,44100,1,PCM_16,Other (Attribution)
voi_4d4cdff30444,architecture_14_neurons_patryk_09_07/voice_extracted/hard_negative/voicehardneg_02961_synthetic_114_24.38-27.48.wav,8a787fd1344e36bb524e248af8138c4d52ff6091735d364ba12be69b6bff72f0,326384,negative,speech,voice,babycry,voice_synthetic_114,train,3.7,44100,1,PCM_16,Other (Attribution)
voi_082836b19ba7,architecture_14_neurons_patryk_09_07/voice_extracted/hard_negative/voicehardneg_02962_synthetic_011_175.92-178.34.wav,162db1fb7f9820e0c684c1c57d54d61aeb358b5ad5c95bcf74eb0076f241b9a2,266410,negative,speech,voice,babycry,voice_synthetic_011,val,3.02,44100,1,PCM_16,Other (Attribution)
voi_17d562bf469f,architecture_14_neurons_patryk_09_07/voice_extracted/hard_negative/voicehardneg_02963_synthetic_006_89.60-91.00.wav,61b414d8cbd4c4b4738a46c19bb49f549179f8b43647ead3d1a0c328898ad9b5,176444,negative,loud_event,voice,gunshot,voice_synthetic_006,train,2.0,44100,1,PCM_16,Other (Attribution)
voi_fa15dc54d5b1,architecture_14_neurons_patryk_09_07/voice_extracted/hard_negative/voicehardneg_02964_synthetic_026_55.88-56.40.wav,219d72b0a6eefa81601f7cbeda8b0c1ee6d188246daa732128a0cba4f18513c1,98828,negative,loud_event,voice,gunshot,voice_synthetic_026,test,1.12,44100,1,PCM_16,Other (Attribution)
voi_20a6dfa46d8f,architecture_14_neurons_patryk_09_07/voice_extracted/hard_negative/voicehardneg_02965_synthetic_173_50.76-53.98.wav,8c3d4cb8808fc4717fe86d6613370ac3effdaa2b92a4defc04c989fefef070bc,336966,negative,speech,voice,babycry,voice_synthetic_173,train,3.82,44100,1,PCM_16,Other (Attribution)
voi_fd6bb3498c7c,architecture_14_neurons_patryk_09_07/voice_extracted/hard_negative/voicehardneg_02966_synthetic_006_87.08-87.60.wav,1c83274fd9b443b23332858c719ef198d2fca7dc91c75217d59445089c60e506,98826,negative,speech,voice,babycry,voice_synthetic_006,train,1.12,44100,1,PCM_16,Other (Attribution)
voi_33c5d36eecc0,architecture_14_neurons_patryk_09_07/voice_extracted/hard_negative/voicehardneg_02967_synthetic_062_91.30-94.14.wav,d545b0df9b2e67384b72980be518e137d00149da73d416b5ddc4d3577c259857,303452,negative,loud_event,voice,gunshot,voice_synthetic_062,val,3.44,44100,1,PCM_16,Other (Attribution)
voi_9e8e3ac592f4,architecture_14_neurons_patryk_09_07/voice_extracted/hard_negative/voicehardneg_02968_synthetic_036_171.24-172.68.wav,2967f9d24538c127d398b3dc03e124dba6450bf324c96d70c27f53f80f7346e7,179972,negative,speech,voice,babycry,voice_synthetic_036,val,2.04,44100,1,PCM_16,Other (Attribution)
voi_f6003ad54667,architecture_14_neurons_patryk_09_07/voice_extracted/hard_negative/voicehardneg_02969_synthetic_027_149.92-150.18.wav,79aaf82ae30d2ba4d988063cbc2f4d34b7d877621960b5328c3ee7a55f390af3,75898,negative,loud_event,voice,gunshot,voice_synthetic_027,train,0.86,44100,1,PCM_16,Other (Attribution)
voi_d56a7fd8d5d0,architecture_14_neurons_patryk_09_07/voice_extracted/hard_negative/voicehardneg_02970_synthetic_035_20.92-21.62.wav,14c11e7f1b295e534400d85173e1f09033aa9807bf4c315be1ee7b100c2ee72a,114704,negative,loud_event,voice,gunshot,voice_synthetic_035,train,1.3,44100,1,PCM_16,Other (Attribution)
voi_15e4376d7023,architecture_14_neurons_patryk_09_07/voice_extracted/hard_negative/voicehardneg_02971_synthetic_036_111.22-111.92.wav,4d0c7ab860b03e15ff952f53446170cafcd1421b156cdad78684c5aa23d00522,114704,negative,loud_event,voice,gunshot,voice_synthetic_036,val,1.3,44100,1,PCM_16,Other (Attribution)
voi_8be48847db3f,architecture_14_neurons_patryk_09_07/voice_extracted/hard_negative/voicehardneg_02972_synthetic_111_30.32-31.80.wav,9f5ffd460207d456b486cedc1e6865025ec0d9e6b9fa257d3c6ea8eb28f2e37a,183500,negative,speech,voice,babycry,voice_synthetic_111,train,2.08,44100,1,PCM_16,Other (Attribution)
voi_658d4b29196c,architecture_14_neurons_patryk_09_07/voice_extracted/hard_negative/voicehardneg_02973_synthetic_037_25.00-28.54.wav,be7ed6be37ce4475c3a00559a7a9066a73699e332c2785e7db841613fbc75c20,365192,negative,speech,voice,babycry,voice_synthetic_037,val,4.14,44100,1,PCM_16,Other (Attribution)
voi_f47210a0d815,architecture_14_neurons_patryk_09_07/voice_extracted/hard_negative/voicehardneg_02974_synthetic_012_132.16-132.88.wav,cff6f0cf4809087be98aa2229439d0f0a8d61092ac8efa017ae7db4aea284649,116470,positive,positive,voice,glassbreak,voice_synthetic_012,train,1.32,44100,1,PCM_16,Other (Attribution)
voi_27e7964cb25e,architecture_14_neurons_patryk_09_07/voice_extracted/hard_negative/voicehardneg_02975_synthetic_032_53.18-56.18.wav,9d580173670b6d8db772e9575be44526cba47b420cd4bc2bbf7a35aba72ad70a,317564,negative,loud_event,voice,gunshot,voice_synthetic_032,train,3.6,44100,1,PCM_16,Other (Attribution)
